date,year,month,dow,sym,name,sector,direction,open_price,entry_price,exit_price,signal_ret,gross_ret,net_ret,pnl_gross,pnl_net,mae_ret,win
2025-10-09,2025,10,3,6857.T,アドバンテスト,半導体,LONG,18000.0,18105.0,18125.0,0.583,0.11,0.07,11047.0,7047.0,-2.403,True
2025-10-10,2025,10,4,6857.T,アドバンテスト,半導体,SHORT,18255.0,17910.0,17645.0,-1.89,1.502,1.462,150184.0,146184.0,-0.334,True
2025-10-14,2025,10,1,6857.T,アドバンテスト,半導体,LONG,17600.0,17835.0,17880.0,1.335,0.252,0.212,25231.0,21231.0,-1.598,True
2025-10-15,2025,10,2,6857.T,アドバンテスト,半導体,LONG,16875.0,17275.0,17285.0,2.37,0.058,0.018,5789.0,1789.0,-1.534,True
2025-10-16,2025,10,3,6857.T,アドバンテスト,半導体,SHORT,17410.0,17325.0,17420.0,-0.488,-0.545,-0.585,-54535.0,-58535.0,-0.602,False
2025-10-17,2025,10,4,6857.T,アドバンテスト,半導体,LONG,17165.0,17255.0,17110.0,0.524,-0.84,-0.88,-84034.0,-88034.0,-0.84,False
2025-10-20,2025,10,0,6857.T,アドバンテスト,半導体,SHORT,17170.0,16965.0,17370.0,-1.194,-2.332,-2.372,-233161.0,-237161.0,-2.584,False
2025-10-21,2025,10,1,6857.T,アドバンテスト,半導体,LONG,17880.0,18020.0,18085.0,0.783,0.361,0.321,36071.0,32071.0,-0.277,True
2025-10-22,2025,10,2,6857.T,アドバンテスト,半導体,SHORT,17320.0,16905.0,16815.0,-2.396,0.535,0.495,53524.0,49524.0,-0.295,True
2025-10-23,2025,10,3,6857.T,アドバンテスト,半導体,LONG,16580.0,16700.0,16590.0,0.724,-0.659,-0.699,-65868.0,-69868.0,-0.898,False
2025-10-27,2025,10,0,6857.T,アドバンテスト,半導体,LONG,17685.0,17960.0,17960.0,1.555,0.0,-0.04,0.0,-4000.0,-1.364,False
2025-10-28,2025,10,1,6857.T,アドバンテスト,半導体,SHORT,18030.0,17935.0,18195.0,-0.527,-1.429,-1.469,-142896.0,-146896.0,-1.429,False
2025-10-29,2025,10,2,6857.T,アドバンテスト,半導体,LONG,19655.0,20870.0,21795.0,6.182,4.432,4.392,443220.0,439220.0,-0.335,True
2025-10-30,2025,10,3,6857.T,アドバンテスト,半導体,LONG,22390.0,23345.0,22490.0,4.265,-3.662,-3.702,-366245.0,-370245.0,-5.055,False
2025-10-31,2025,10,4,6857.T,アドバンテスト,半導体,LONG,22015.0,22895.0,23030.0,3.997,0.59,0.55,58965.0,54965.0,-2.359,True
2025-11-04,2025,11,1,6857.T,アドバンテスト,半導体,SHORT,22910.0,22445.0,22295.0,-2.03,0.673,0.633,67280.0,63280.0,-0.377,True
2025-11-05,2025,11,2,6857.T,アドバンテスト,半導体,LONG,19780.0,20105.0,19615.0,1.643,-2.437,-2.477,-243720.0,-247720.0,-2.661,False
2025-11-07,2025,11,4,6857.T,アドバンテスト,半導体,SHORT,19915.0,19670.0,19620.0,-1.23,0.255,0.215,25484.0,21484.0,-1.379,True
2025-11-10,2025,11,0,6857.T,アドバンテスト,半導体,LONG,20120.0,20535.0,20590.0,2.063,0.268,0.228,26784.0,22784.0,-0.95,True
2025-11-11,2025,11,1,6857.T,アドバンテスト,半導体,SHORT,21000.0,20760.0,20545.0,-1.143,1.046,1.006,104648.0,100648.0,-0.336,True
2025-11-12,2025,11,2,6857.T,アドバンテスト,半導体,SHORT,19590.0,19205.0,19460.0,-1.965,-1.31,-1.35,-131038.0,-135038.0,-2.09,False
2025-11-13,2025,11,3,6857.T,アドバンテスト,半導体,LONG,20060.0,20230.0,20415.0,0.847,0.914,0.874,91448.0,87448.0,-0.939,True
2025-11-14,2025,11,4,6857.T,アドバンテスト,半導体,LONG,19840.0,19970.0,19730.0,0.655,-1.202,-1.242,-120180.0,-124180.0,-1.427,False
2025-11-17,2025,11,0,6857.T,アドバンテスト,半導体,SHORT,19560.0,19445.0,19655.0,-0.588,-1.068,-1.108,-106843.0,-110843.0,-2.262,False
2025-11-18,2025,11,1,6857.T,アドバンテスト,半導体,LONG,19560.0,19645.0,19915.0,0.435,1.374,1.334,137440.0,133440.0,-1.4,True
2025-11-19,2025,11,2,6857.T,アドバンテスト,半導体,SHORT,19000.0,18370.0,19235.0,-3.316,-4.497,-4.537,-449701.0,-453701.0,-4.67,False
2025-11-20,2025,11,3,6857.T,アドバンテスト,半導体,SHORT,21350.0,21150.0,20800.0,-0.937,1.683,1.643,168269.0,164269.0,-0.377,True
2025-11-21,2025,11,4,6857.T,アドバンテスト,半導体,LONG,18760.0,18885.0,18535.0,0.666,-1.853,-1.893,-185332.0,-189332.0,-2.145,False
2025-11-27,2025,11,3,6857.T,アドバンテスト,半導体,LONG,20100.0,20295.0,20465.0,0.97,0.838,0.798,83764.0,79764.0,-0.493,True
2025-11-28,2025,11,4,6857.T,アドバンテスト,半導体,SHORT,20605.0,20405.0,20455.0,-0.971,-0.244,-0.284,-24444.0,-28444.0,-0.366,False
2025-12-01,2025,12,0,6857.T,アドバンテスト,半導体,SHORT,20880.0,20325.0,19675.0,-2.658,3.304,3.264,330368.0,326368.0,-0.098,True
2025-12-02,2025,12,1,6857.T,アドバンテスト,半導体,SHORT,19800.0,19720.0,19875.0,-0.404,-0.78,-0.82,-77987.0,-81987.0,-1.4,False
2025-12-03,2025,12,2,6857.T,アドバンテスト,半導体,LONG,20350.0,20560.0,20820.0,1.032,1.265,1.225,126459.0,122459.0,-0.268,True
2025-12-04,2025,12,3,6857.T,アドバンテスト,半導体,SHORT,20675.0,20530.0,20515.0,-0.701,0.073,0.033,7312.0,3312.0,-0.194,True
2025-12-05,2025,12,4,6857.T,アドバンテスト,半導体,SHORT,20200.0,20080.0,20310.0,-0.594,-1.132,-1.172,-113245.0,-117245.0,-1.278,False
2025-12-08,2025,12,0,6857.T,アドバンテスト,半導体,SHORT,20175.0,19780.0,20020.0,-1.958,-1.199,-1.239,-119880.0,-123880.0,-1.322,False
2025-12-09,2025,12,1,6857.T,アドバンテスト,半導体,SHORT,20450.0,20170.0,20420.0,-1.369,-1.224,-1.264,-122429.0,-126429.0,-1.224,False
2025-12-11,2025,12,3,6857.T,アドバンテスト,半導体,LONG,20250.0,20670.0,20880.0,2.074,1.016,0.976,101597.0,97597.0,-0.653,True
2025-12-15,2025,12,0,6857.T,アドバンテスト,半導体,SHORT,19785.0,19700.0,19580.0,-0.43,0.613,0.573,61287.0,57287.0,-0.101,True
2025-12-17,2025,12,2,6857.T,アドバンテスト,半導体,LONG,19280.0,19370.0,19465.0,0.467,0.49,0.45,49045.0,45045.0,-0.542,True
