sym,ma,slope_filter,fwd,n_event,event_mean_pct,event_wr,event_t,n_base,base_mean_pct,base_wr,edge_pct
6857.T,10,up,5,39,3.5885083836784535,69.23076923076923,1.9472977664508884,36,-0.07508899715005853,47.22222222222222,3.663597380828512
6857.T,10,up,10,39,4.220772967578039,58.97435897435898,1.5477077399568298,36,-0.8137628613902107,52.77777777777778,5.03453582896825
6857.T,10,up,20,39,11.982600081165966,66.66666666666666,3.148560566304408,36,2.3819585128624072,55.55555555555556,9.600641568303558
6857.T,20,all,1,61,1.0966379106304789,62.295081967213115,2.1666390325188356,119,0.18180168982538675,56.30252100840336,0.9148362208050922
6857.T,20,all,5,61,2.7428868100642854,62.295081967213115,1.856302686398433,118,1.8835642027634418,58.47457627118644,0.8593226073008435
6857.T,20,all,10,61,2.1803148865806925,52.459016393442624,1.0667571628416963,118,4.397925523015659,64.40677966101694,-2.2176106364349666
6857.T,20,all,20,61,5.429587776719539,57.377049180327866,2.0016843233637385,108,5.420700797496672,60.18518518518518,0.008886979222866742
6857.T,20,up,1,33,0.8344251097702436,60.60606060606061,1.1328578923887045,41,0.6125384993873392,65.85365853658537,0.22188661038290447
6857.T,20,up,5,33,5.4644040957806554,63.63636363636363,2.57094471413764,40,3.2328059210313143,62.5,2.231598174749341
6857.T,20,up,10,33,5.468623332494862,57.57575757575758,2.370546601215613,40,6.330475835190777,72.5,-0.861852502695915
6857.T,20,up,20,33,7.4417389553023465,60.60606060606061,2.3486773852354554,40,11.343291188695614,72.5,-3.901552233393268
6857.T,25,all,1,48,0.9189023313295392,64.58333333333334,1.6684380977997526,129,0.258540459619606,55.03875968992248,0.6603618717099333
6857.T,25,all,5,48,1.9349011450051499,60.416666666666664,1.3065209645376485,128,2.2857244606014055,59.375,-0.3508233155962557
6857.T,25,all,10,48,1.1844849049734736,50.0,0.5342886531362917,128,4.528173205757293,63.28125,-3.3436883007838194
6857.T,25,all,20,48,6.066178310447623,58.333333333333336,1.8591713510513204,118,5.136509021447791,58.47457627118644,0.9296692889998317
6857.T,25,up,1,27,1.5446674191748424,70.37037037037037,1.904870359999459,49,0.2713616400084205,59.183673469387756,1.273305779166422
